Title,Image_1,Image_2,Image_3,Image_4,objects,length
Art Directors,https://www.bls.gov/ooh/images/15099.jpg,https://www.bls.gov/ooh/images/2238.jpg,https://www.bls.gov/ooh/images/2239.jpg,https://www.bls.gov/ooh/images/2241.jpg,"['Office building', 'Human hand', 'Book', 'Human nose', 'Human ear', 'Door', 'Jacket', 'Mirror', 'Table', 'Clothing', 'Tableware', 'Houseplant', 'Bathroom accessory', 'Human mouth', 'Suit', 'Desk', 'Drink', 'Chair', 'Shirt', 'Toy', 'Computer monitor', 'Human face', 'Toilet', 'House', 'Human head', 'Human leg', 'Person', 'Footwear', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Swimming pool', 'Boat', 'Furniture', 'Flowerpot', 'Wheel', 'Medical equipment', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Poster', 'Man', 'Window', 'Building', 'Wine glass', 'Box', 'Vehicle', 'Human body', 'Plant', 'Glasses', 'Bookcase', 'Woman', 'Shelf', 'Computer keyboard', 'Hand dryer', 'Human hair', 'Laptop', 'Tree', 'Office supplies']",61
Assemblers and Fabricators,https://www.bls.gov/ooh/images/15694.jpg,https://www.bls.gov/ooh/images/3068.jpg,https://www.bls.gov/ooh/images/3069.jpg,https://www.bls.gov/ooh/images/3071.jpg,"['Tool', 'Human hand', 'Book', 'Human nose', 'Television', 'Snack', 'Tire', 'Jacket', 'Clothing', 'Violin', 'Bow and arrow', 'Human mouth', 'Helicopter', 'Barge', 'Toy', 'Train', 'Weapon', 'Human face', 'Bicycle', 'Human head', 'Human leg', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Fashion accessory', 'Dress', 'Human eye', 'Boat', 'Vehicle', 'Furniture', 'Wheel', 'Mammal', 'Girl', 'Boy', 'Poster', 'Lifejacket', 'Man', 'Fast food', 'Jeans', 'Van', 'Food', 'Watercraft', 'Window', 'Aircraft', 'Bicycle wheel', 'Guitar', 'Cello', 'Building', 'Truck', 'Sports uniform', 'Picture frame', 'Auto part', 'Human body', 'Land vehicle', 'Bookcase', 'Woman', 'Shelf', 'Car', 'Trousers', 'Human hair', 'Airplane', 'Tree']",63
Athletes and Sports Competitors,https://www.bls.gov/ooh/images/15294.jpg,https://www.bls.gov/ooh/images/2295.jpg,https://www.bls.gov/ooh/images/2296.jpg,https://www.bls.gov/ooh/images/2298.jpg,"['Animal', 'Human hand', 'Human nose', 'Helmet', 'Swimwear', 'Jacket', 'Shorts', 'Clothing', 'Rugby ball', 'Table tennis racket', 'Human mouth', 'Baseball glove', 'Human face', 'Human head', 'Human leg', 'Dog', 'Person', 'Footwear', 'Fashion accessory', 'Human arm', 'Surfboard', 'Human eye', 'Football', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Poster', 'Man', 'Football helmet', 'Lifejacket', 'Glove', 'Brassiere', 'Hat', 'Sports uniform', 'Sports equipment', 'Human body', 'Plant', 'Flying disc', 'Woman', 'Trousers', 'Human hair', 'Ball']",43
Athletic Trainers,https://www.bls.gov/ooh/images/15330.jpg,https://www.bls.gov/ooh/images/15331.jpg,https://www.bls.gov/ooh/images/2547.jpg,https://www.bls.gov/ooh/images/2548.jpg,"['Human hand', 'Human ear', 'Door', 'Clothing', 'Roller skates', 'Suit', 'Baseball glove', 'Drink', 'Chair', 'Human face', 'Human leg', 'Human head', 'Person', 'Footwear', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Headphones', 'Furniture', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Man', 'Window', 'Cosmetics', 'Sports uniform', 'Sports equipment', 'Human body', 'Glasses', 'Bottle', 'Woman', 'Trousers', 'Human hair', 'Microphone', 'Human foot']",37
"Atmospheric Scientists, Including Meteorologists",https://www.bls.gov/ooh/images/15504.jpg,https://www.bls.gov/ooh/images/1514.jpg,https://www.bls.gov/ooh/images/1516.jpg,https://www.bls.gov/ooh/images/1517.jpg,"['Ladder', 'Human hand', 'Book', 'Table', 'Clothing', 'Tower', 'Mechanical fan', 'Fashion accessory', 'Human arm', 'Boat', 'Flowerpot', 'Parachute', 'Jeans', 'Poster', 'Man', 'Candy', 'Umbrella', 'Sports uniform', 'Fish', 'Sports equipment', 'Auto part', 'Human body', 'Tree house', 'Trousers', 'Human hair', 'Tree', 'Invertebrate', 'Whiteboard', 'Lantern', 'Deer', 'Balloon', 'Kite', 'Barge', 'Flower', 'Binoculars', 'Football', 'Furniture', 'Medical equipment', 'Girl', 'Stool', 'Window', 'Aircraft', 'Bicycle wheel', 'Land vehicle', 'Kitchen appliance', 'Woman', 'Light bulb', 'Giraffe', 'Flag', 'Animal', 'Clock', 'Tire', 'Horse', 'Drink', 'Street light', 'Chair', 'Toy', 'Tripod', 'Human face', 'Marine invertebrates', 'Human leg', 'Human head', 'Palm tree', 'Mammal', 'Hiking equipment', 'Watercraft', 'Picture frame', 'Bowling equipment', 'Sculpture', 'Office supplies', 'Ball', 'Porch', 'Helmet', 'Bird', 'Egg', 'Curtain', 'House', 'Person', 'Footwear', 'Wheel', 'Vehicle', 'Boy', 'Lamp', 'Food', 'Lighthouse', 'Building', 'Plant', 'Skyscraper', 'Jellyfish', 'Airplane']",90
Audiologists,https://www.bls.gov/ooh/images/15333.jpg,https://www.bls.gov/ooh/images/1542.jpg,https://www.bls.gov/ooh/images/1543.jpg,https://www.bls.gov/ooh/images/3633.jpg,"['Office building', 'Sunglasses', 'Human hand', 'Human ear', 'Human nose', 'Book', 'Table', 'Clothing', 'Human mouth', 'Suit', 'Desk', 'Shirt', 'Toy', 'Corded phone', 'Flashlight', 'Weapon', 'Human face', 'Camera', 'Human head', 'Human leg', 'Stapler', 'Musical instrument', 'Person', 'Hand dryer', 'Fashion accessory', 'Human arm', 'Dress', 'Human eye', 'Binoculars', 'Headphones', 'Telephone', 'Furniture', 'Medical equipment', 'Handgun', 'Mammal', 'Girl', 'Boy', 'Sewing machine', 'Man', 'Goggles', 'Printer', 'Box', 'Cosmetics', 'Earrings', 'Auto part', 'Lipstick', 'Human body', 'Glasses', 'Woman', 'Human foot', 'Computer keyboard', 'Human hair', 'Microphone', 'Laptop', 'Office supplies']",55
Automotive Body and Glass Repairers,https://www.bls.gov/ooh/images/15451.jpg,https://www.bls.gov/ooh/images/15452.jpg,https://www.bls.gov/ooh/images/3003.jpg,https://www.bls.gov/ooh/images/15450.jpg,"['Door handle', 'Human hand', 'Bus', 'Human nose', 'Helmet', 'Human ear', 'Snack', 'Tire', 'Jacket', 'Door', 'Book', 'Mirror', 'Clothing', 'Tableware', 'Human mouth', 'Helicopter', 'Drink', 'Street light', 'Chair', 'Skateboard', 'Luggage and bags', 'Toy', 'Train', 'Weapon', 'Human face', 'Microphone', 'Bicycle', 'Boot', 'Human leg', 'Human head', 'Musical instrument', 'Dessert', 'Person', 'Footwear', 'Human arm', 'Fashion accessory', 'Human eye', 'Headphones', 'Wheel', 'Vehicle', 'Furniture', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Poster', 'Man', 'Van', 'Lamp', 'Food', 'Glove', 'Window', 'Aircraft', 'Bicycle wheel', 'Truck', 'Box', 'Motorcycle', 'Belt', 'Auto part', 'Sports equipment', 'Land vehicle', 'Human body', 'Plant', 'Glasses', 'Bottle', 'Handbag', 'Woman', 'Sculpture', 'Car', 'Human hair', 'Light bulb', 'Airplane']",72
Automotive Service Technicians and Mechanics,https://www.bls.gov/ooh/images/15454.jpg,https://www.bls.gov/ooh/images/3008.jpg,https://www.bls.gov/ooh/images/3010.jpg,https://www.bls.gov/ooh/images/3011.jpg,"['Tool', 'Sunglasses', 'Human hand', 'Human ear', 'Human nose', 'Tire', 'Jacket', 'Lantern', 'Suitcase', 'Clothing', 'Cart', 'Human mouth', 'Desk', 'Helicopter', 'Chair', 'Street light', 'Shirt', 'Luggage and bags', 'Weapon', 'Human face', 'Microphone', 'Bicycle', 'Flower', 'Human head', 'Human leg', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Human eye', 'Vehicle', 'Wheel', 'Furniture', 'Drum', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Medical equipment', 'Man', 'Stationary bicycle', 'Lamp', 'Goggles', 'Golf cart', 'Window', 'Home appliance', 'Aircraft', 'Stretcher', 'Bicycle wheel', 'Guitar', 'Treadmill', 'Motorcycle', 'Sports uniform', 'Auto part', 'Land vehicle', 'Human body', 'Glasses', 'Kitchen appliance', 'Bowling equipment', 'Woman', 'Computer keyboard', 'Car', 'Human hair', 'Light bulb', 'Laptop', 'Airplane', 'Office supplies']",67
Bakers,https://www.bls.gov/ooh/images/15696.jpg,https://www.bls.gov/ooh/images/3074.jpg,https://www.bls.gov/ooh/images/3076.jpg,https://www.bls.gov/ooh/images/3077.jpg,"['Human hand', 'Book', 'Snack', 'Human nose', 'Helmet', 'Musical keyboard', 'Jacket', 'Tea', 'Table', 'Clothing', 'Doughnut', 'Tableware', 'Juice', 'Organ', 'Coffee cup', 'Human mouth', 'Desk', 'Muffin', 'Drink', 'Chair', 'Shirt', 'Human face', 'Swim cap', 'Stairs', 'Human head', 'Dessert', 'Musical instrument', 'Human leg', 'Person', 'Bread', 'Footwear', 'Human arm', 'Fashion accessory', 'Dress', 'Human eye', 'Cocktail', 'Furniture', 'Flowerpot', 'Cookie', 'Mammal', 'Girl', 'Boy', 'Pastry', 'Fast food', 'Man', 'Piano', 'Countertop', 'Pillow', 'Food', 'Ice cream', 'Bench', 'Window', 'Bowl', 'Home appliance', 'Baked goods', 'Guitar', 'Box', 'Hat', 'Sports uniform', 'Sports equipment', 'Human body', 'Plant', 'Kitchen appliance', 'Harpsichord', 'Land vehicle', 'Mixing bowl', 'Cake', 'Sun hat', 'Woman', 'Dairy', 'Human hair', 'Vegetable', 'Office supplies']",73
"Barbers, Hairstylists, and Cosmetologists",https://www.bls.gov/ooh/images/15677.jpg,https://www.bls.gov/ooh/images/2711.jpg,https://www.bls.gov/ooh/images/2712.jpg,https://www.bls.gov/ooh/images/2713.jpg,"['Animal', 'Human hand', 'Human ear', 'Human nose', 'Book', 'Jacket', 'Table', 'Clothing', 'Tableware', 'Violin', 'Human mouth', 'Suit', 'Chair', 'Shirt', 'Coat', 'Weapon', 'Human face', 'Curtain', 'Human beard', 'Human leg', 'Human head', 'Musical instrument', 'Dog', 'Person', 'Footwear', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Scarf', 'Furniture', 'Medical equipment', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Man', 'Carnivore', 'Guitar', 'Cello', 'Sports uniform', 'Lipstick', 'Bookcase', 'Human body', 'Land vehicle', 'Glasses', 'Woman', 'Shelf', 'Car', 'Human hair', 'Human foot']",51
Bartenders,https://www.bls.gov/ooh/images/15317.jpg,https://www.bls.gov/ooh/images/2656.jpg,https://www.bls.gov/ooh/images/2657.jpg,https://www.bls.gov/ooh/images/2658.jpg,"['Office building', 'Human hand', 'Human ear', 'Human nose', 'Jacket', 'Table', 'Clothing', 'Tableware', 'Juice', 'Human mouth', 'Suit', 'Desk', 'Drink', 'Beer', 'Shirt', 'Toy', 'Computer monitor', 'Human face', 'Human head', 'Pen', 'Musical instrument', 'Person', 'Cocktail', 'Human arm', 'Dress', 'Fashion accessory', 'Human eye', 'Footwear', 'Furniture', 'Medical equipment', 'Drum', 'Mammal', 'Girl', 'Boy', 'Man', 'Wine', 'Guitar', 'Candle', 'Human body', 'Glasses', 'Bottle', 'Woman', 'Human hair', 'Microphone', 'Office supplies']",45
Bill and Account Collectors,https://www.bls.gov/ooh/images/15649.jpg,https://www.bls.gov/ooh/images/2805.jpg,https://www.bls.gov/ooh/images/3607.jpg,https://www.bls.gov/ooh/images/2806.jpg,"['Human hand', 'Book', 'Tin can', 'Door', 'Shorts', 'Table', 'Clothing', 'Dishwasher', 'Desk', 'Spatula', 'Traffic sign', 'Toilet', 'Bicycle', 'Platter', 'Human arm', 'Fashion accessory', 'Flowerpot', 'Poster', 'Power plugs and sockets', 'Man', 'Candy', 'Jeans', 'Serving tray', 'Sports uniform', 'Earrings', 'Auto part', 'Sports equipment', 'Human body', 'Syringe', 'Trousers', 'Human hair', 'Coffee', 'Tree', 'Knife', 'Human ear', 'Human nose', 'Snack', 'Juice', 'Bathroom accessory', 'Balloon', 'Luggage and bags', 'Plate', 'Weapon', 'Personal care', 'Human eye', 'Headphones', 'Furniture', 'Medical equipment', 'Piano', 'Girl', 'Sewing machine', 'Window', 'Pencil case', 'Box', 'Flute', 'Lipstick', 'Kitchen appliance', 'Land vehicle', 'Glasses', 'Computer mouse', 'Dairy', 'Woman', 'Flag', 'Tool', 'Sink', 'Drinking straw', 'Jacket', 'Cream', 'Ring binder', 'Tableware', 'Human mouth', 'Suit', 'Drink', 'Chair', 'Shirt', 'Toy', 'Computer monitor', 'Flashlight', 'Human face', 'Mixer', 'Human head', 'Musical instrument', 'Hand dryer', 'Mammal', 'Mobile phone', 'Envelope', 'Wine', 'Hat', 'Scissors', 'Bottle', 'Bowling equipment', 'Seat belt', 'Ball', 'Office supplies', 'Toothbrush', 'Office building', 'Helmet', 'Musical keyboard', 'Suitcase', 'Skateboard', 'Bathtub', 'Stapler', 'Person', 'Drill', 'Footwear', 'Dress', 'Handgun', 'Vehicle', 'Wheel', 'Boy', 'Food', 'Adhesive tape', 'Home appliance', 'Dog bed', 'Cosmetics', 'Mug', 'Plant', 'Computer keyboard', 'Car', 'Laptop', 'Airplane', 'Plumbing fixture', 'Plastic bag']",123
Biochemists and Biophysicists,https://www.bls.gov/ooh/images/15506.jpg,https://www.bls.gov/ooh/images/1974.jpg,https://www.bls.gov/ooh/images/1976.jpg,https://www.bls.gov/ooh/images/3573.jpg,"['Toothbrush', 'Tool', 'Paper towel', 'Sunglasses', 'Human hand', 'Coffeemaker', 'Human nose', 'Human ear', 'Food processor', 'Helmet', 'Drinking straw', 'Jacket', 'Snack', 'Table', 'Clothing', 'Slow cooker', 'Human mouth', 'Suit', 'Drink', 'Chair', 'Shirt', 'Toy', 'Train', 'Weapon', 'Human face', 'Mixer', 'Camera', 'Human beard', 'Human head', 'Human leg', 'Musical instrument', 'Stapler', 'Person', 'Drill', 'Fashion accessory', 'Human arm', 'Binoculars', 'Human eye', 'Footwear', 'Headphones', 'Furniture', 'Vehicle', 'Medical equipment', 'Wheel', 'Mammal', 'Mobile phone', 'Boy', 'Girl', 'Sewing machine', 'Man', 'Goggles', 'Tablet computer', 'Fast food', 'Food', 'Watercraft', 'Home appliance', 'Aircraft', 'Treadmill', 'Cosmetics', 'Sports uniform', 'Sports equipment', 'Auto part', 'Kitchen appliance', 'Human body', 'Glasses', 'Land vehicle', 'Bottle', 'Bowling equipment', 'Lipstick', 'Woman', 'Car', 'Blender', 'Human hair', 'Plumbing fixture', 'Office supplies']",75
Bioengineers and Biomedical Engineers,https://www.bls.gov/ooh/images/15049.jpg,https://www.bls.gov/ooh/images/1867.jpg,https://www.bls.gov/ooh/images/1869.jpg,https://www.bls.gov/ooh/images/3647.jpg,"['Sunglasses', 'Human hand', 'Book', 'Door', 'Table', 'Clothing', 'Radish', 'Desk', 'Human beard', 'Human arm', 'Fashion accessory', 'Flowerpot', 'Candy', 'Poster', 'Goggles', 'Man', 'Ice cream', 'Wine glass', 'Sports uniform', 'Auto part', 'Human body', 'Human hair', 'Vegetable', 'Human ear', 'Bus', 'Human nose', 'Snack', 'Whiteboard', 'Balloon', 'Beer', 'Train', 'Weapon', 'Flower', 'Human eye', 'Furniture', 'Medical equipment', 'Girl', 'Sewing machine', 'Window', 'Tap', 'Land vehicle', 'Kitchen appliance', 'Glasses', 'Dairy', 'Woman', 'Rifle', 'Coconut', 'Carrot', 'Tool', 'Tableware', 'Human mouth', 'Suit', 'Drink', 'Chair', 'Watermelon', 'Shirt', 'Toy', 'Computer monitor', 'Human face', 'Human head', 'Dessert', 'Human leg', 'Refrigerator', 'Mammal', 'Mobile phone', 'Fruit', 'Bottle', 'Bowling equipment', 'Shotgun', 'Office supplies', 'Ball', 'Office building', 'Mirror', 'Apple', 'Houseplant', 'Table tennis racket', 'Strawberry', 'Egg', 'House', 'Person', 'Drill', 'Dress', 'Handgun', 'Vehicle', 'Boy', 'Pineapple', 'Food', 'Home appliance', 'Building', 'Cosmetics', 'Plant', 'Flying disc', 'Shelf', 'Plumbing fixture']",94
Biological Technicians,https://www.bls.gov/ooh/images/15508.jpg,https://www.bls.gov/ooh/images/2074.jpg,https://www.bls.gov/ooh/images/2075.jpg,https://www.bls.gov/ooh/images/2076.jpg,"['Flag', 'Toothbrush', 'Tool', 'Sunglasses', 'Human hand', 'Human ear', 'Book', 'Helmet', 'Human nose', 'Drinking straw', 'Jacket', 'Table', 'Clothing', 'Tableware', 'Sword', 'Screwdriver', 'Human mouth', 'Suit', 'Desk', 'Drink', 'Skateboard', 'Shirt', 'Toy', 'Luggage and bags', 'Weapon', 'Human face', 'Bicycle', 'Human head', 'Human leg', 'Musical instrument', 'Pen', 'Person', 'Footwear', 'Human arm', 'Dress', 'Fashion accessory', 'Refrigerator', 'Furniture', 'Wheel', 'Medical equipment', 'Vehicle', 'Mammal', 'Girl', 'Boy', 'Jeans', 'Sewing machine', 'Man', 'Goggles', 'Countertop', 'Convenience store', 'Glove', 'Food', 'Window', 'Home appliance', 'Aircraft', 'Building', 'Box', 'Tap', 'Sports uniform', 'Sports equipment', 'Auto part', 'Human body', 'Land vehicle', 'Glasses', 'Bottle', 'Scissors', 'Kitchen appliance', 'Woman', 'Shelf', 'Car', 'Human hair', 'Microphone', 'Airplane', 'Plumbing fixture', 'Office supplies']",75
Boilermakers,https://www.bls.gov/ooh/images/15223.jpg,https://www.bls.gov/ooh/images/3363.jpg,https://www.bls.gov/ooh/images/3365.jpg,https://www.bls.gov/ooh/images/3367.jpg,"['Tool', 'Sunglasses', 'Human ear', 'Human hand', 'Human nose', 'Helmet', 'Cannon', 'Door', 'Jacket', 'Fire hydrant', 'Tire', 'Table', 'Clothing', 'Billboard', 'Tableware', 'Bathroom accessory', 'Human mouth', 'Suit', 'Chair', 'Shirt', 'Toy', 'Plate', 'Coat', 'Train', 'Weapon', 'Human face', 'Toilet', 'House', 'Camera', 'Platter', 'Human head', 'Human leg', 'Person', 'Footwear', 'Human arm', 'Boat', 'Scarf', 'Human eye', 'Fashion accessory', 'Dress', 'Vehicle', 'Furniture', 'Wheel', 'Mammal', 'Hiking equipment', 'Boy', 'Watercraft', 'Jeans', 'Man', 'Bowl', 'Girl', 'Goggles', 'Food', 'Poster', 'Adhesive tape', 'Window', 'Aircraft', 'Building', 'Hat', 'Sports uniform', 'Saucer', 'Sports equipment', 'Auto part', 'Land vehicle', 'Human body', 'Glasses', 'Plant', 'Woman', 'Sculpture', 'Car', 'Human hair', 'Airplane', 'Tree']",73
"Bookkeeping, Accounting, and Auditing Clerks",https://www.bls.gov/ooh/images/15651.jpg,https://www.bls.gov/ooh/images/2810.jpg,https://www.bls.gov/ooh/images/2811.jpg,https://www.bls.gov/ooh/images/2813.jpg,"['Human hand', 'Digital clock', 'Table', 'Clothing', 'Desk', 'Coat', 'Remote control', 'Boot', 'Human arm', 'Fashion accessory', 'Parachute', 'Poster', 'Man', 'Umbrella', 'Chopsticks', 'Sports uniform', 'Sports equipment', 'Auto part', 'Human body', 'Syringe', 'Human hair', 'Tree', 'Knife', 'Human ear', 'Human nose', 'Whiteboard', 'Kite', 'Luggage and bags', 'Watch', 'Corded phone', 'Weapon', 'Flower', 'Insect', 'Human eye', 'Furniture', 'Medical equipment', 'Girl', 'Kitchen knife', 'Window', 'Rocket', 'Bicycle wheel', 'Guitar', 'Box', 'Land vehicle', 'Computer mouse', 'Ratchet', 'Woman', 'Flag', 'Tie', 'Tool', 'Clock', 'Tire', 'Jacket', 'Tableware', 'Screwdriver', 'Wall clock', 'Human mouth', 'Coin', 'Suit', 'Chair', 'Shirt', 'Toy', 'Computer monitor', 'Flashlight', 'Human face', 'Bee', 'Human head', 'Human leg', 'Musical instrument', 'Pen', 'Mammal', 'Mobile phone', 'Watercraft', 'Envelope', 'Tablet computer', 'Calculator', 'Office supplies', 'Toothbrush', 'Office building', 'Bird', 'Skateboard', 'Person', 'Footwear', 'Dress', 'Wheel', 'Vehicle', 'Boy', 'Home appliance', 'Cosmetics', 'Computer keyboard', 'Car', 'Laptop', 'Airplane']",93
"Broadcast, Sound, and Video Technicians",https://www.bls.gov/ooh/images/15621.jpg,https://www.bls.gov/ooh/images/2366.jpg,https://www.bls.gov/ooh/images/2368.jpg,https://www.bls.gov/ooh/images/3588.jpg,"['Flag', 'Office building', 'Tool', 'Human hand', 'Book', 'Human nose', 'Helmet', 'Musical keyboard', 'Jacket', 'Table', 'Clothing', 'Organ', 'Desk', 'Suit', 'Human mouth', 'Chair', 'Shirt', 'Toy', 'Watch', 'Human face', 'House', 'Human beard', 'Human head', 'Human leg', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Fashion accessory', 'Human eye', 'Headphones', 'Furniture', 'Vehicle', 'Wheel', 'Piano', 'Mammal', 'Girl', 'Boy', 'Poster', 'Watercraft', 'Man', 'Candy', 'Medical equipment', 'Glove', 'Home appliance', 'Window', 'Building', 'Guitar', 'Cosmetics', 'Microwave oven', 'Auto part', 'Sports equipment', 'Human body', 'Kitchen appliance', 'Plant', 'Glasses', 'Land vehicle', 'Bowling equipment', 'Skyscraper', 'Cake', 'Oven', 'Woman', 'Computer keyboard', 'Car', 'Human hair', 'Microphone', 'Laptop', 'Tree', 'Office supplies']",69
Budget Analysts,https://www.bls.gov/ooh/images/15126.jpg,https://www.bls.gov/ooh/images/1752.jpg,https://www.bls.gov/ooh/images/1753.jpg,https://www.bls.gov/ooh/images/1754.jpg,"['Sunglasses', 'Human hand', 'Book', 'Digital clock', 'Table', 'Clothing', 'Desk', 'Coat', 'Platter', 'Human arm', 'Fashion accessory', 'Candy', 'Poster', 'Man', 'Goggles', 'Chopsticks', 'Earrings', 'Auto part', 'Sports equipment', 'Human body', 'Syringe', 'Human hair', 'Tree', 'Human nose', 'Whiteboard', 'Ruler', 'Watch', 'Plate', 'Weapon', 'Human eye', 'Headphones', 'Furniture', 'Medical equipment', 'Piano', 'Girl', 'Kitchen knife', 'Aircraft', 'Rocket', 'Guitar', 'Box', 'Belt', 'Saucer', 'Lipstick', 'Land vehicle', 'Glasses', 'Harpsichord', 'Woman', 'Flag', 'Tool', 'Tie', 'Drinking straw', 'Jacket', 'Ring binder', 'Tableware', 'Organ', 'Human mouth', 'Suit', 'Wine rack', 'Shirt', 'Toy', 'Flashlight', 'Computer monitor', 'Human face', 'Human head', 'Pen', 'Musical instrument', 'Scarf', 'Mammal', 'Watercraft', 'Envelope', 'Picture frame', 'Scissors', 'Bowling equipment', 'Ball', 'Toothbrush', 'Office supplies', 'Office building', 'Musical keyboard', 'Egg', 'Stairs', 'Curtain', 'House', 'Accordion', 'Stapler', 'Person', 'Vehicle', 'Boy', 'Necklace', 'Food', 'Building', 'Cosmetics', 'Plant', 'Skyscraper', 'Computer keyboard', 'Laptop', 'Airplane']",96
Butchers,https://www.bls.gov/ooh/images/15699.jpg,https://www.bls.gov/ooh/images/15701.jpg,https://www.bls.gov/ooh/images/15702.jpg,https://www.bls.gov/ooh/images/15698.jpg,"['Animal', 'Office building', 'Sunglasses', 'Human hand', 'Human ear', 'Snack', 'Human nose', 'Book', 'Jacket', 'Horse', 'Table', 'Clothing', 'Tableware', 'Camel', 'Fedora', 'Bat', 'Human mouth', 'Suit', 'Desk', 'Chair', 'Shirt', 'Toy', 'Plate', 'Coat', 'Human face', 'Flower', 'Human head', 'Dessert', 'Human leg', 'Rose', 'Person', 'Dog', 'Footwear', 'Human arm', 'Fashion accessory', 'Musical instrument', 'Human eye', 'Dress', 'Furniture', 'Vehicle', 'Mammal', 'Girl', 'Boy', 'Pastry', 'Fast food', 'Man', 'Lifejacket', 'Goggles', 'Jeans', 'Food', 'Cowboy hat', 'Baked goods', 'Carnivore', 'Hat', 'Sports uniform', 'Cat', 'Human body', 'Plant', 'Glasses', 'Cake', 'Sun hat', 'Woman', 'Dairy', 'Sculpture', 'Cattle', 'Human hair', 'Vegetable', 'Giraffe', 'Tart', 'Tree', 'Human foot']",71
Career and Technical Education Teachers,https://www.bls.gov/ooh/images/15265.jpg,https://www.bls.gov/ooh/images/2187.jpg,https://www.bls.gov/ooh/images/3581.jpg,https://www.bls.gov/ooh/images/2188.jpg,"['Office building', 'Sunglasses', 'Human hand', 'Human ear', 'Human nose', 'Coffee table', 'Snack', 'Jacket', 'Suitcase', 'Table', 'Clothing', 'Tableware', 'Violin', 'Human mouth', 'Suit', 'Desk', 'Chair', 'Tent', 'Shirt', 'Toy', 'Plate', 'Human face', 'Human head', 'Musical instrument', 'Person', 'Footwear', 'Human arm', 'Fashion accessory', 'Dress', 'Human eye', 'Headphones', 'Vehicle', 'Furniture', 'Wheel', 'Mammal', 'Girl', 'Boy', 'Poster', 'Fast food', 'Man', 'Goggles', 'Food', 'Window', 'Home appliance', 'Aircraft', 'Building', 'Guitar', 'Hat', 'Saucer', 'Sports equipment', 'Auto part', 'Human body', 'Land vehicle', 'Glasses', 'Kitchen appliance', 'Sun hat', 'Woman', 'Shelf', 'Car', 'Human hair', 'Microphone', 'Laptop', 'Airplane']",63
Carpenters,https://www.bls.gov/ooh/images/2876.jpg,https://www.bls.gov/ooh/images/2879.jpg,https://www.bls.gov/ooh/images/2880.jpg,https://www.bls.gov/ooh/images/2881.jpg,"['Ladder', 'Sunglasses', 'Human hand', 'Door', 'Shorts', 'Table', 'Clothing', 'Sandal', 'Desk', 'Boot', 'Human arm', 'Fashion accessory', 'Jeans', 'Poster', 'Man', 'Goggles', 'Fish', 'Sports uniform', 'Earrings', 'Auto part', 'Sports equipment', 'Human body', 'Trousers', 'Human hair', 'Tree', 'Human ear', 'Human nose', 'Luggage and bags', 'High heels', 'Human eye', 'Headphones', 'Furniture', 'Medical equipment', 'Girl', 'Window', 'Guitar', 'Land vehicle', 'Glasses', 'Woman', 'Tool', 'Tire', 'Human mouth', 'Suit', 'Drink', 'Chair', 'Shirt', 'Toy', 'Tripod', 'Human face', 'Marine invertebrates', 'Human head', 'Human leg', 'Musical instrument', 'Hiking equipment', 'Mammal', 'Mobile phone', 'Wine', 'Picture frame', 'Bottle', 'Microphone', 'Ball', 'Office supplies', 'Helmet', 'Mirror', 'Skateboard', 'Stairs', 'House', 'Person', 'Footwear', 'Dress', 'Wheel', 'Vehicle', 'Boy', 'Food', 'Tennis ball', 'Plant', 'Shelf']",77
